Project Code,Invoice Number,Invoice Date,QTY,UNIT PRICE,TOTAL,"Invoiced?
[Y / N]","Invoice 
Remarks","Reason for 
not Invoicing",Entity,Actual Entity,Consultant Name,SCHOOL,Zone,"Programme 
Name",UOM,"Projected 
Amount",January,February,March,March Hols,April,May,June Hols,July,August,September,Sep Hols,October,November,December,"Payment 
Reference",Payment Date,Paid Amount,"Outstanding
Amount","Service 
Consultant"
VSFI16064,,,,,$0.00,,,,SPORTS FIRST (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSFI16065,,,,,$0.00,,,,SPORTS FIRST (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSFI16066,,,,,$0.00,,,,SPORTS FIRST (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSFI16067,,,,,$0.00,,,,SPORTS FIRST (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSFI16068,,,,,$0.00,,,,SPORTS FIRST (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSFI16069,,,,,$0.00,,,,SPORTS FIRST (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSFI16070,,,,,$0.00,,,,SPORTS FIRST (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSFI16071,,,,,$0.00,,,,SPORTS FIRST (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSFI16072,,,,,$0.00,,,,SPORTS FIRST (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSFI16073,,,,,$0.00,,,,SPORTS FIRST (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSFI16074,,,,,$0.00,,,,SPORTS FIRST (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSFI16075,,,,,$0.00,,,,SPORTS FIRST (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSFI16076,,,,,$0.00,,,,SPORTS FIRST (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSFI16077,,,,,$0.00,,,,SPORTS FIRST (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSFI16078,,,,,$0.00,,,,SPORTS FIRST (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSFI16079,,,,,$0.00,,,,SPORTS FIRST (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSFI16080,,,,,$0.00,,,,SPORTS FIRST (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSFI16081,,,,,$0.00,,,,SPORTS FIRST (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSFI16082,,,,,$0.00,,,,SPORTS FIRST (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSFI16083,,,,,$0.00,,,,SPORTS FIRST (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSFI16084,,,,,$0.00,,,,SPORTS FIRST (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSFI16085,,,,,$0.00,,,,SPORTS FIRST (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSFI16086,,,,,$0.00,,,,SPORTS FIRST (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSFI16087,,,,,$0.00,,,,SPORTS FIRST (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSFI16088,,,,,$0.00,,,,SPORTS FIRST (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSFI16089,,,,,$0.00,,,,SPORTS FIRST (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSFI16090,,,,,$0.00,,,,SPORTS FIRST (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSFI16091,,,,,$0.00,,,,SPORTS FIRST (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSFI16092,,,,,$0.00,,,,SPORTS FIRST (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSFI16093,,,,,$0.00,,,,SPORTS FIRST (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSFI16094,,,,,$0.00,,,,SPORTS FIRST (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSFI16095,,,,,$0.00,,,,SPORTS FIRST (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSFI16096,,,,,$0.00,,,,SPORTS FIRST (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSFI16097,,,,,$0.00,,,,SPORTS FIRST (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSFI16098,,,,,$0.00,,,,SPORTS FIRST (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSFI16099,,,,,$0.00,,,,SPORTS FIRST (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSFI16100,,,,,$0.00,,,,SPORTS FIRST (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO17006,INVVSPO174001,3-Apr-17,1,"$2,160.00","$2,160.00",,,,SPORTS FIRST PTE LTD,SPORTS FIRST PTE LTD,NORAIN,SAJC ,WEST,1,PACKAGE - PAX,"$2,160.00",,,,"$2,160.00",,,,,,,,,,,5003206671,02.05.17,"$2,160.00",$0.00,
VSPO16007,INVVSPO1706001,1-Jun-17,1,"$3,180.00","$3,180.00",Y,,,SPORTS FIRST PTE LTD,SPORTS FIRST PTE LTD,POOJA,Broadrick Sec,EAST,Growth Through Sports,PACKAGE - HR,"$3,180.00",,,,,,"$3,180.00",,,,,,,,,5003233890,27.06.17,"$3,180.00",$0.00,
VSPO16001,INVVSPO1703001,16/3/2017,16,$80.00,"$1,280.00",Y,,,SPORTS FIRST PTE LTD,SPORTS FIRST PTE LTD,RAMESH,SJI (JAN BILLING),SOUTH,TRACK & FIELDS,PER HR,"$1,280.00","$1,280.00",,,,,,,,,,,,,,5003196008,05.04.17,"$1,280.00",$0.00,
VSPO16002,INVVSPO1703002,16/3/2017,24,$80.00,"$1,920.00",Y,,,SPORTS FIRST PTE LTD,SPORTS FIRST PTE LTD,RAMESH,SJI (FEB BILLING),SOUTH,TRACK & FIELDS,PER HR,"$1,920.00",,"$1,920.00",,,,,,,,,,,,,5003196008,05.04.17,"$1,920.00",$0.00,
VSPO16003,INVVSPO1706002,2-Jun-17,32,$80.00,"$2,560.00",Y,,,SPORTS FIRST PTE LTD,SPORTS FIRST PTE LTD,RAMESH,SJI (MAR BILLING),SOUTH,TRACK & FIELDS,PER HR,"$2,560.00",,,"$2,560.00",,,,,,,,,,,,5003235469,28.06.17,"$2,560.00",$0.00,
VSPO16004,INVVSPO1706003,2-Jun-17,14.75,$80.00,"$1,180.00",Y,,,SPORTS FIRST PTE LTD,SPORTS FIRST PTE LTD,RAMESH,SJI (APR BILLING),SOUTH,TRACK & FIELDS,PER HR,"$1,180.00",,,,,"$1,180.00",,,,,,,,,,5003235469,28.06.17,"$1,180.00",$0.00,
VSPO16005,INVVSPO1706004,2-Jun-17,8,$80.00,$640.00,Y,,,SPORTS FIRST PTE LTD,SPORTS FIRST PTE LTD,RAMESH,SJI (MAY BILLING),SOUTH,TRACK & FIELDS,PER HR,$640.00,,,,,,$640.00,,,,,,,,,5003235469,28.06.17,$640.00,$0.00,
VSPO16008,INVVSPO1709001,27-Sep-17,1,"$1,000.00","$1,000.00",y,,,SPORTS FIRST PTE LTD,SPORTS FIRST PTE LTD,POOJA,Broadrick Sec,EAST,SEPAK TAKRAW,PACKAGE - PAX,"$1,000.00",,,,,,,,,"$1,000.00",,,,,,5003289299,20.10.17,"$1,000.00",$0.00,
VSPO16009A,INVVSPO1708001,28-Aug-17,4,$80.00,$320.00,Y,,,SPORTS FIRST PTE LTD,SPORTS FIRST PTE LTD,RAMESH,SJI Jr (JULY BILLING),SOUTH,TRACK & FIELDS,PER HR,$320.00,,,,,,,,$320.00,,,,,,,5003274992,21.09.17,$320.00,$0.00,
VSPO17010,INVVSPO171201,21/12/2017,1,"$2,275.00","$2,275.00",Y,,,SPORTS FIRST PTE LTD,SPORTS FIRST PTE LTD,NORAIN,SouthView Primary School,WEST,STAFF RETREAT - KINBALL & BUBBLE SOCCER,PER PAX,"$2,275.00",,,,,,,,,,,,,"$2,275.00",,5003323985,26.12.17,"$2,275.00",$0.00,
VSPO16011,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16012,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16013,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16014,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16015,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16016,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16017,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16018,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16019,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16020,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16021,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16022,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16023,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16024,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16025,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16026,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16027,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16028,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16029,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16030,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16031,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16032,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16033,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16034,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16035,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16036,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16037,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16038,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16039,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16040,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16041,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16042,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16043,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16044,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16045,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16046,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16047,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16048,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16049,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16050,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16051,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16052,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16053,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16054,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16055,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16056,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16057,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16058,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16059,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16060,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16061,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16062,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16063,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16064,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16065,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16066,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16067,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16068,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16069,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16070,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16071,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16072,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16073,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16074,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16075,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16076,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16077,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16078,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16079,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16080,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16081,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16082,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16083,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16084,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16085,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16086,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16087,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16088,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16089,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16090,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16091,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16092,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16093,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16094,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16095,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16096,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16097,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16098,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16099,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSPO16100,,,,,$0.00,,,,SPORTS FIRST PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTUI17001,,,,,$0.00,,,,STUDIO WU (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTUI17002,,,,,$0.00,,,,STUDIO WU (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTUI17003,,,,,$0.00,,,,STUDIO WU (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTUI17004,,,,,$0.00,,,,STUDIO WU (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTUI17005,,,,,$0.00,,,,STUDIO WU (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTUI17006,,,,,$0.00,,,,STUDIO WU (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTUI17007,,,,,$0.00,,,,STUDIO WU (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTUI17008,,,,,$0.00,,,,STUDIO WU (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTUI17009,,,,,$0.00,,,,STUDIO WU (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTUI17010,,,,,$0.00,,,,STUDIO WU (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTUI17011,,,,,$0.00,,,,STUDIO WU (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTUI17012,,,,,$0.00,,,,STUDIO WU (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTUI17013,,,,,$0.00,,,,STUDIO WU (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTUI17014,,,,,$0.00,,,,STUDIO WU (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTUI17015,,,,,$0.00,,,,STUDIO WU (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTUI17016,,,,,$0.00,,,,STUDIO WU (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTUI17017,,,,,$0.00,,,,STUDIO WU (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTUI17018,,,,,$0.00,,,,STUDIO WU (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTUI17019,,,,,$0.00,,,,STUDIO WU (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTUI17020,,,,,$0.00,,,,STUDIO WU (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTUI17021,,,,,$0.00,,,,STUDIO WU (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTUI17022,,,,,$0.00,,,,STUDIO WU (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTUI17023,,,,,$0.00,,,,STUDIO WU (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTUI17024,,,,,$0.00,,,,STUDIO WU (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTUI17025,,,,,$0.00,,,,STUDIO WU (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTUI17026,,,,,$0.00,,,,STUDIO WU (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTUI17027,,,,,$0.00,,,,STUDIO WU (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTUI17028,,,,,$0.00,,,,STUDIO WU (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTUI17029,,,,,$0.00,,,,STUDIO WU (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTUI17030,,,,,$0.00,,,,STUDIO WU (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTUI17031,,,,,$0.00,,,,STUDIO WU (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTUI17032,,,,,$0.00,,,,STUDIO WU (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTUI17033,,,,,$0.00,,,,STUDIO WU (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTUI17034,,,,,$0.00,,,,STUDIO WU (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTUI17035,,,,,$0.00,,,,STUDIO WU (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTUI17036,,,,,$0.00,,,,STUDIO WU (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTUI17037,,,,,$0.00,,,,STUDIO WU (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
