Project Code,Invoice Number,Invoice Date,QTY,UNIT PRICE,TOTAL,"Invoiced?
[Y / N]","Invoice 
Remarks","Reason for 
not Invoicing",Entity,Actual Entity,Consultant Name,SCHOOL,Zone,"Programme 
Name",UOM,"Projected 
Amount",January,February,March,March Hols,April,May,June Hols,July,August,September,Sep Hols,October,November,December,"Payment 
Reference",Payment Date,Paid Amount,"Outstanding
Amount","Service 
Consultant"
VSTW18018,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18019,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18020,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18021,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18022,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18023,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18024,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18025,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18026,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18027,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18028,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18029,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18030,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18031,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18032,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18033,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18034,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18035,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18036,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18037,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18038,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18039,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18040,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18041,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18042,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18043,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18044,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18045,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18046,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18047,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18048,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18049,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18050,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18051,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18052,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18053,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18054,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18055,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18056,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18057,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18058,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18059,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18060,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18061,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18062,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18063,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18064,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18065,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18066,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18067,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18068,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18069,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18070,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18071,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18072,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18073,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18074,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18075,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18076,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18077,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18078,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18079,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18080,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18081,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18082,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18083,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18084,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18085,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18086,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18087,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18088,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18089,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18090,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18091,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18092,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18093,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18094,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18095,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18096,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18097,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18098,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18099,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VSTW18100,,,,,$0.00,,,,STUDIO WU PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VIVE18001,INVIVE18001,18/12/2018,16,$500.00,"$8,000.00",N,,Billing to be done at end of sem 2,VIVARCH ENRICHMENT PTE LTD,VIVARCH ENRICHMENT PTE LTD,JOHNNY,Waterway Pri,NORTH,PAL OE,PACKAGE - PAX,"$8,000.00",,,,,,"$4,000.00",,,,,,"$4,000.00",,,5003490126,21.12.18,"$8,000.00",$0.00,
VIVE18002,INVVIVE18110025,20TH MARCH rebill on 26th Nov,29,$114.00,"$3,306.00",,,,VIVARCH ENRICHMENT PTE LTD,PASSIONISTA PTE LTD,NORAIN,Fairfield Methodist Secondary School,WEST,Hospitality and Liquid Chef,PER PAX,"$3,306.00","$1,951.00","$1,355.00",,,,,,,,,,,,,5003483380,12.12.18,"$3,306.00",$0.00,
VIVE18003,INVVIVE180303,20TH MARCH,38,$200.00,"$7,600.00",,,,VIVARCH ENRICHMENT PTE LTD,MUSICON PTE LTD,NORAIN,Fairfield Methodist Secondary School,WEST,Drumming EM,PER PAX,"$7,600.00","$2,533.33","$2,533.33","$2,533.34",,,,,,,,,,,,Cheque,16.04.19,"$7,600.00",$0.00,
VIVE18004,INVVIVE1810003,29-Oct-18,37,$260.00,"$9,620.00",,,,VIVARCH ENRICHMENT PTE LTD,PASSIONISTA PTE LTD,NORAIN,Fairfield Methodist Secondary School,WEST,Culinary Arts,PER PAX,"$9,620.00",,,,,,,,"$5,824.00","$3,796.00",,,,,,5003472740,26.11.18,"$9,620.00",$0.00,
VIVE18005,PASSING OF CASH TO AUNTY LISA,24th June 2019,1,$350.00,$350.00,N,Handing over the cash to Aunty Lisa,,VIVARCH ENRICHMENT PTE LTD,VIVARCH ENRICHMENT PTE LTD,RAMESH,HILLSIDE WORLD ACADEMY,SOUTH,K-POP DANCE,PER PAX,$350.00,,,$350.00,,,,,,,,,,,,Cash,24.06.19,$350.00,$0.00,
VIVE18006,PASSING OF CASH TO AUNTY LISA,24th June 2019,1,$600.00,$600.00,N,Handing over the cash to Aunty Lisa,,VIVARCH ENRICHMENT PTE LTD,ARTELIER PTE LTD,RAMESH,HILLSIDE WORLD ACADEMY,SOUTH,ARTS AND CRAFTS,PER PAX,$600.00,,,$600.00,,,,,,,,,,,,Cash,24.06.19,$600.00,$0.00,
VIVE18007,PASSING OF CASH TO AUNTY LISA,24th June 2019,1,$344.00,$344.00,N,Handing over the cash to Aunty Lisa,,VIVARCH ENRICHMENT PTE LTD,VIVARCH ENRICHMENT PTE LTD,RAMESH,HILLSIDE WORLD ACADEMY,SOUTH,MAKEY MAKEY,PER PAX,$344.00,,,$344.00,,,,,,,,,,,,Cash,24.06.19,$344.00,$0.00,
VIVE18008,"
INVVIVE1806002 (rebill)",15-May-18,1,"$24,740.00","$24,740.00",Y,"Component A: $110 X 159
Component B : $125 X 58 HOURS",Done,VIVARCH ENRICHMENT PTE LTD,VIVARCH ENRICHMENT PTE LTD,HARJINDER SINGH,BUKIT MERAH SEC,SOUTH,AEP ,PER PAX,"$24,740.00","$5,000.00","$5,000.00","$9,890.00",,,"$4,850.00",,,,,,,,,5003406110,10.07.18,"$24,740.00",$0.00,ISMAN
VIVE18009,INVVIVE1805005,28th May 2018,17,$140.00,"$2,380.00",Y,,,VIVARCH ENRICHMENT PTE LTD,DANCE ATELIER PTE LTD,HARJINDER SINGH,PATHLIGHT SCHOOL,SOUTH,Modern Dance (January),PER HR,"$2,380.00","$2,380.00",,,,,,,,,,,,,,Cheque,12.04.19,"$2,380.00",$0.00,RAMESH
VIVE18010,INVVIVE18050010,28th May 2018,8,$140.00,"$1,120.00",Y,,,VIVARCH ENRICHMENT PTE LTD,DANCE ATELIER PTE LTD,HARJINDER SINGH,PATHLIGHT SCHOOL,SOUTH,Modern Dance (February),PER HR,"$1,120.00",,"$1,120.00",,,,,,,,,,,,,Cheque,12.04.19,"$1,120.00",$0.00,RAMESH
VIVE18011,INVVIVE18050013,28th May 2018,16,$140.00,"$2,240.00",Y,,,VIVARCH ENRICHMENT PTE LTD,DANCE ATELIER PTE LTD,HARJINDER SINGH,PATHLIGHT SCHOOL,SOUTH,Modern Dance (March),PER HR,"$2,240.00",,,"$2,240.00",,,,,,,,,,,,Cheque,12.04.19,"$2,240.00",$0.00,RAMESH
VIVE18012,INVVIVE18050017,28th May 2018,20,$140.00,"$2,800.00",Y,,,VIVARCH ENRICHMENT PTE LTD,DANCE ATELIER PTE LTD,HARJINDER SINGH,PATHLIGHT SCHOOL,SOUTH,Modern Dance (April),PER HR,"$2,800.00",,,,,"$2,800.00",,,,,,,,,,Cheque,12.04.19,"$2,800.00",$0.00,RAMESH
VIVE18013,INVVIVE18050021,31st May 2018,17.5,$140.00,"$2,450.00",Y,,,VIVARCH ENRICHMENT PTE LTD,DANCE ATELIER PTE LTD,HARJINDER SINGH,PATHLIGHT SCHOOL,SOUTH,Modern Dance (May),PER HR,"$2,450.00",,,,,,"$2,450.00",,,,,,,,,Cheque,12.03.19,"$2,450.00",$0.00,RAMESH
VIVE18014,INVVIVE1805007,28th May 2018,8,$130.00,"$1,040.00",Y,,,VIVARCH ENRICHMENT PTE LTD,MUSICON PTE LTD,HARJINDER SINGH,PATHLIGHT SCHOOL,SOUTH,Melodic Percussion (January),PER HR,"$1,040.00","$1,040.00",,,,,,,,,,,,,,Cheque,12.04.19,"$1,040.00",$0.00,RAMESH
VIVE18015,INVVIVE18050011,28th May 2018,8,$130.00,"$1,040.00",Y,,,VIVARCH ENRICHMENT PTE LTD,MUSICON PTE LTD,HARJINDER SINGH,PATHLIGHT SCHOOL,SOUTH,Melodic Percussion (February),PER HR,"$1,040.00",,"$1,040.00",,,,,,,,,,,,,Cheque,12.04.19,"$1,040.00",$0.00,RAMESH
VIVE18016,INVVIVE18050015,28th May 2018,6,$130.00,$780.00,Y,,,VIVARCH ENRICHMENT PTE LTD,MUSICON PTE LTD,HARJINDER SINGH,PATHLIGHT SCHOOL,SOUTH,Melodic Percussion (March),PER HR,$780.00,,,$780.00,,,,,,,,,,,,Cheque,12.04.19,$780.00,$0.00,RAMESH
VIVE18017,INVVIVE18050019,28th May 2018,6,$130.00,$780.00,Y,,,VIVARCH ENRICHMENT PTE LTD,MUSICON PTE LTD,HARJINDER SINGH,PATHLIGHT SCHOOL,SOUTH,Melodic Percussion (April),PER HR,$780.00,,,,,$780.00,,,,,,,,,,Cheque,12.04.19,$780.00,$0.00,RAMESH
VIVE18018,INVVIVE18050023(A),1st Feb 2019,8,$130.00,"$1,040.00",Y,,,VIVARCH ENRICHMENT PTE LTD,MUSICON PTE LTD,HARJINDER SINGH,PATHLIGHT SCHOOL,SOUTH,Melodic Percussion (May),PER HR,"$1,040.00",,,,,,"$1,040.00",,,,,,,,,Cheque,12.03.19,"$1,040.00",$0.00,RAMESH
VIVE18019,INVVIVE1805006,28th May 2018,3,$150.00,$450.00,Y,,,VIVARCH ENRICHMENT PTE LTD,DANCE ATELIER PTE LTD,HARJINDER SINGH,PATHLIGHT SCHOOL,SOUTH,Jazz (January),PER HR,$450.00,$450.00,,,,,,,,,,,,,,Cheque,12.04.19,$450.00,$0.00,RAMESH
VIVE18020,INVVIVE1805009,28th May 2018,3,$150.00,$450.00,Y,,,VIVARCH ENRICHMENT PTE LTD,DANCE ATELIER PTE LTD,HARJINDER SINGH,PATHLIGHT SCHOOL,SOUTH,Jazz (February),PER HR,$450.00,,$450.00,,,,,,,,,,,,,Cheque,12.04.19,$450.00,$0.00,RAMESH
VIVE18021,INVVIVE18050014,28th May 2018,2,$150.00,$300.00,Y,,,VIVARCH ENRICHMENT PTE LTD,DANCE ATELIER PTE LTD,HARJINDER SINGH,PATHLIGHT SCHOOL,SOUTH,Jazz (March),PER HR,$300.00,,,$300.00,,,,,,,,,,,,Cheque,12.04.19,$300.00,$0.00,RAMESH
VIVE18022,INVVIVE18050018,28th May 2018,4,$150.00,$600.00,Y,,,VIVARCH ENRICHMENT PTE LTD,DANCE ATELIER PTE LTD,HARJINDER SINGH,PATHLIGHT SCHOOL,SOUTH,Jazz (April),PER HR,$600.00,,,,,$600.00,,,,,,,,,,Cheque,12.04.19,$600.00,$0.00,RAMESH
VIVE18023,INVVIVE18050022,31st May 2018,3.5,$150.00,$525.00,Y,,,VIVARCH ENRICHMENT PTE LTD,DANCE ATELIER PTE LTD,HARJINDER SINGH,PATHLIGHT SCHOOL,SOUTH,Jazz (May),PER HR,$525.00,,,,,,$525.00,,,,,,,,,Cheque,12.03.19,$525.00,$0.00,RAMESH
VIVE18024,INVVIVE1801100009,14th Nov 2018,8,$150.00,"$1,200.00",Y,,,VIVARCH ENRICHMENT PTE LTD,DANCE ATELIER PTE LTD,HARJINDER SINGH,PATHLIGHT SCHOOL,SOUTH,Jazz (July),PER HR,"$1,200.00",,,,,,,,"$1,200.00",,,,,,,Cheque,11.02.19,"$1,200.00",$0.00,RAMESH
VIVE18025,INVVIVE18090002,1st Oct 2018,7.5,$150.00,"$1,125.00",Y,,,VIVARCH ENRICHMENT PTE LTD,DANCE ATELIER PTE LTD,HARJINDER SINGH,PATHLIGHT SCHOOL,SOUTH,Jazz (August),PER HR,"$1,125.00",,,,,,,,,"$1,125.00",,,,,,Cheque,16.11.19,"$1,125.00",$0.00,RAMESH
VIVE18026,INVVIVE1801200007,11th Dec 2018,6,$150.00,$900.00,Y,,,VIVARCH ENRICHMENT PTE LTD,DANCE ATELIER PTE LTD,HARJINDER SINGH,PATHLIGHT SCHOOL,SOUTH,Jazz (September),PER HR,$900.00,,,,,,,,,,$900.00,,,,,Cheque,11.02.19,$900.00,$0.00,RAMESH
VIVE18027,INVVIVE1801200011,11th Dec 2018,10,$150.00,"$1,500.00",Y,,,VIVARCH ENRICHMENT PTE LTD,DANCE ATELIER PTE LTD,HARJINDER SINGH,PATHLIGHT SCHOOL,SOUTH,Jazz (October),PER HR,"$1,500.00",,,,,,,,,,,,"$1,500.00",,,Cheque,11.02.19,"$1,500.00",$0.00,RAMESH
VIVE18028,INVVIVE1801200004,11th Dec 2018,2,$150.00,$300.00,Y,,,VIVARCH ENRICHMENT PTE LTD,DANCE ATELIER PTE LTD,HARJINDER SINGH,PATHLIGHT SCHOOL,SOUTH,Jazz (November),PER HR,$300.00,,,,,,,,,,,,,$300.00,,Cheque,11.02.19,$300.00,$0.00,RAMESH
VIVE18029,INVVIVE18011000010,14th Nov 2018,8,$150.00,"$1,200.00",Y,,,VIVARCH ENRICHMENT PTE LTD,DANCE ATELIER PTE LTD,HARJINDER SINGH,PATHLIGHT SCHOOL,SOUTH,Step Aerobics (July),PER HR,"$1,200.00",,,,,,,,"$1,200.00",,,,,,,Cheque,11.02.19,"$1,200.00",$0.00,RAMESH
VIVE18030,INVVIVE18090003,1st Oct 2018,8,$150.00,"$1,200.00",Y,,,VIVARCH ENRICHMENT PTE LTD,DANCE ATELIER PTE LTD,HARJINDER SINGH,PATHLIGHT SCHOOL,SOUTH,Step Aerobics (August),PER HR,"$1,200.00",,,,,,,,,"$1,200.00",,,,,,Cheque,16.11.19,"$1,200.00",$0.00,RAMESH
VIVE18031,INVVIVE1801200008,11th Dec 2018,6,$150.00,$900.00,Y,,,VIVARCH ENRICHMENT PTE LTD,DANCE ATELIER PTE LTD,HARJINDER SINGH,PATHLIGHT SCHOOL,SOUTH,Step Aerobics (September),PER HR,$900.00,,,,,,,,,,$900.00,,,,,Cheque,11.02.19,$900.00,$0.00,RAMESH
VIVE18032,INVVIVE1801200009,11th Dec 2018,10,$150.00,"$1,500.00",Y,,,VIVARCH ENRICHMENT PTE LTD,DANCE ATELIER PTE LTD,HARJINDER SINGH,PATHLIGHT SCHOOL,SOUTH,Step Aerobics (October),PER HR,"$1,500.00",,,,,,,,,,,,"$1,500.00",,,Cheque,11.02.19,"$1,500.00",$0.00,RAMESH
VIVE18033,INVVIVE1801200005,11th Dec 2018,3.75,$150.00,$562.50,Y,,,VIVARCH ENRICHMENT PTE LTD,DANCE ATELIER PTE LTD,HARJINDER SINGH,PATHLIGHT SCHOOL,SOUTH,Step Aerobics (November),PER HR,$562.50,,,,,,,,,,,,,$562.50,,Cheque,11.02.19,$562.50,$0.00,RAMESH
VIVE18034,,,,,$0.00,,Plesase refer to VIVE18064 onwards,,VIVARCH ENRICHMENT PTE LTD,DANCE ATELIER PTE LTD,HARJINDER SINGH,PATHLIGHT SCHOOL,SOUTH,Junior Dance (Dance CCA) (continue from 2017),PER HR,$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,$0.00,
VIVE18035,INVVIVE1805020,30th May 2018,9,$500.00,"$4,500.00",,,,VIVARCH ENRICHMENT PTE LTD,PASSIONISTA PTE LTD,IZWAN,TECK WHYE SEC SCH,WEST,Baking & Barista EM,PER PAX,"$4,500.00",$750.00,$750.00,$750.00,$750.00,$750.00,$750.00,,,,,,,,,5003408082,16.07.18,"$4,500.00",$0.00,
VIVE18036,PASSING OF CASH TO AUNTY LISA,24th June 2019,1,"$1,034.00","$1,034.00",,,,VIVARCH ENRICHMENT PTE LTD,VIVARCH ENRICHMENT PTE LTD,RAMESH,HILLSIDE WORLD ACADEMY,SOUTH,DRONES,PER PAX,"$1,034.00",,,"$1,034.00",,,,,,,,,,,,Cash ,24.06.19,"$1,034.00",$0.00,
VIVE18037,INVIVE1811017A,14-Mar-19,20,$290.00,"$5,800.00",,,Awaiting timesheet from school,VIVARCH ENRICHMENT PTE LTD,MUSICON PTE LTD,HARJINDER SINGH,Tanah Merah Prison,EAST,Cajon Training,PER HR,"$5,800.00",$300.00,$800.00,$800.00,,$800.00,$800.00,,$800.00,"$1,500.00",,,,,,5003237253,02.04.19,"$5,800.00",$0.00,ISMAN
VIVE18038,INVIVE1811017A,14-Mar-19,20,$270.00,"$5,400.00",,,,VIVARCH ENRICHMENT PTE LTD,EPITOMEDIA PTE LTD,HARJINDER SINGH,Tanah Merah Prison,EAST,Multimedia Training,PER HR,"$5,400.00",$300.00,$800.00,$800.00,,$800.00,$800.00,,$700.00,"$1,200.00",,,,,,5003237253,02.04.19,"$5,400.00",$0.00,ISMAN
VIVE18039,,,,,$0.00,,,,VIVARCH ENRICHMENT PTE LTD,PASSIONISTA PTE LTD,NORAIN,Unity Primary,WEST,Staff Retreat (Culinary),PER PAX,$0.00,,,,,,,$0.00,,,,,,,,,,,$0.00,
VIVE18040,,,,,$0.00,,Plesase refer to VIVE18064 onwards,,VIVARCH ENRICHMENT PTE LTD,DANCE ATELIER PTE LTD,HARJINDER SINGH,PATHLIGHT SCHOOL,SOUTH,Dance CCA (Term 2 to 4),PER PAX,$0.00,,,,,$0.00,$0.00,,$0.00,$0.00,$0.00,,$0.00,$0.00,,,,,$0.00,
VIVE18041,VIVIE18041,May-02,22,$200.00,"$4,400.00",Y,,,VIVARCH ENRICHMENT PTE LTD,PASSIONISTA PTE LTD,JOHNNY,Northland Sec,NORTH,Events Management EM,PER PAX,"$4,400.00",,,"$4,400.00",,,,,,,,,,,,5003386639,30.05.18,"$4,400.00",$0.00,
VIVE18042,VIVE18042,May-02,15,$200.00,"$3,000.00",Y,,,VIVARCH ENRICHMENT PTE LTD,PASSIONISTA PTE LTD,JOHNNY,Northland Sec,NORTH,Beauty and wellness EM,PER PAX,"$3,000.00",,,"$3,000.00",,,,,,,,,,,,5003386639,30.05.18,"$3,000.00",$0.00,
VIVE18043,VIVE18043,May-02,26,$200.00,"$5,200.00",Y,,,VIVARCH ENRICHMENT PTE LTD,PASSIONISTA PTE LTD,JOHNNY,Northland Sec,NORTH,Mobile Apps EM,PER PAX,"$5,200.00",,,"$5,200.00",,,,,,,,,,,,5003386639,30.05.18,"$5,200.00",$0.00,
VIVE18044,INVVIVE18031,10-May-18,35,$220.00,"$7,700.00",Y,,,VIVARCH ENRICHMENT PTE LTD,PASSIONISTA PTE LTD,IZWAN,Bukit View Sec,WEST,Culinary Arts,PER PAX,"$7,700.00",,,"$7,700.00",,,,,,,,,,,,5003388346,31.05.18,"$7,700.00",$0.00,
VIVE18044,INVVIVE18031,10-May-18,35,$220.00,"$7,700.00",Y,,,VIVARCH ENRICHMENT PTE LTD,PASSIONISTA PTE LTD,IZWAN,Bukit View Sec,WEST,Hospitality and Liquid Chef,PER PAX,"$7,700.00",,,"$7,700.00",,,,,,,,,,,,5003388346,31.05.18,"$7,700.00",$0.00,
